Date	Branch	Product	Maxtrade_Price	Mintrade_Price	Avg_Price
10/08/2016	Shivamogga 	Api	27300	27300	27300
10/08/2016	Shivamogga 	Rashi Idi	25509	17191	23249
10/08/2016	Shivamogga 	Gorabalu	17299	14099	16619
19/08/2016	Shivamogga 	Hasa	43599	20111	38172
19/08/2016	Shivamogga 	Bette	26719	22599	25499
19/08/2016	Shivamogga 	Api	27129	26800	26800
19/08/2016	Shivamogga 	Rashi Idi	25711	17116	24679
19/08/2016	Shivamogga 	Gorabalu	17509	10259	16699
22/08/2016	Shivamogga 	Hasa	39100	26220	30119
22/08/2016	Shivamogga 	Bette	27059	23399	25169
22/08/2016	Shivamogga 	Rashi Idi	26511	19509	25199
22/08/2016	Shivamogga 	Gorabalu	17119	14109	16199
24/08/2016	Shivamogga 	Hasa	43629	21609	37109
24/08/2016	Shivamogga 	Bette	27629	21199	26099
24/08/2016	Shivamogga 	Api	28099	27092	27100
24/08/2016	Shivamogga 	Rashi Idi	26729	21166	25549
24/08/2016	Shivamogga 	Gorabalu	17509	15509	17009
26/08/2016	Shivamogga 	Hasa	43996	25116	35699
26/08/2016	Shivamogga 	Bette	27569	22119	27009
26/08/2016	Shivamogga 	Rashi Idi	26509	18509	26281
26/08/2016	Shivamogga 	Gorabalu	17399	8099	17016
29/08/2016	Shivamogga 	Hasa	43550	28619	33109
29/08/2016	Shivamogga 	Bette	27409	22199	25599
29/08/2016	Shivamogga 	Api	27599	25408	26299
29/08/2016	Shivamogga 	Rashi Idi	27330	18191	24399
29/08/2016	Shivamogga 	Gorabalu	17499	8888	16199
31/08/2016	Shivamogga 	Hasa	41700	23886	37309
31/08/2016	Shivamogga 	Bette	27012	21119	26612
31/08/2016	Shivamogga 	Api	26699	26199	26199
31/08/2016	Shivamogga 	Rashi Idi	26522	17051	25522
31/08/2016	Shivamogga 	Gorabalu	16699	12099	16199
02/09/2016	Shivamogga 	Hasa	43099	26099	39401
02/09/2016	Shivamogga 	Bette	26669	20259	25399
02/09/2016	Shivamogga 	Api	30199	25609	27409
02/09/2016	Shivamogga 	Rashi Idi	26029	17309	25869
02/09/2016	Shivamogga 	Gorabalu	16599	11009	16119
07/09/2016	Shivamogga 	Hasa	41900	23111	40400
07/09/2016	Shivamogga 	Bette	26569	24169	26399
07/09/2016	Shivamogga 	Api	27200	26600	27100
07/09/2016	Shivamogga 	Rashi Idi	25789	18501	24858
07/09/2016	Shivamogga 	Gorabalu	16599	15299	16299
12/09/2016	Shivamogga 	Hasa	42350	22160	29109
12/09/2016	Shivamogga 	Bette	26719	20159	26059
12/09/2016	Shivamogga 	Api	27009	26269	26269
12/09/2016	Shivamogga 	Rashi Idi	26131	20309	25631
12/09/2016	Shivamogga 	Gorabalu	17189	11109	16709
14/09/2016	Shivamogga 	Hasa	40700	25509	35699
14/09/2016	Shivamogga 	Bette	26669	25019	26509
14/09/2016	Shivamogga 	Rashi Idi	26259	17116	22059
14/09/2016	Shivamogga 	Gorabalu	17029	12119	16499
16/09/2016	Shivamogga 	Hasa	44099	24819	31199
16/09/2016	Shivamogga 	Bette	26909	22119	26759
16/09/2016	Shivamogga 	Api	28169	28169	28169
16/09/2016	Shivamogga 	Rashi Idi	27129	17119	26269
16/09/2016	Shivamogga 	Gorabalu	17359	6099	17029
21/09/2016	Shivamogga 	Hasa	43410	25399	32119
21/09/2016	Shivamogga 	Bette	27119	22119	26209
21/09/2016	Shivamogga 	Api	28099	27116	26829
21/09/2016	Shivamogga 	Rashi Idi	27039	19309	26459
21/09/2016	Shivamogga 	Gorabalu	17299	8509	16709
23/09/2016	Shivamogga 	Hasa	42696	23099	33169
23/09/2016	Shivamogga 	Bette	26842	18129	25829
23/09/2016	Shivamogga 	Api	27129	26809	26809
23/09/2016	Shivamogga 	Rashi Idi	27129	17569	25656
23/09/2016	Shivamogga 	Gorabalu	17429	9812	17029
14/10/2016	Shivamogga 	Hasa	42696	28899	30969
14/10/2016	Shivamogga 	Bette	30333	27109	28719
14/10/2016	Shivamogga 	Api	29789	28989	28989
14/10/2016	Shivamogga 	Rashi Idi	28989	25699	27109
14/10/2016	Shivamogga 	Gorabalu	18329	12189	16899
17/10/2016	Shivamogga 	Hasa	42819	27601	34229
17/10/2016	Shivamogga 	Bette	30899	24599	29199
17/10/2016	Shivamogga 	Api	31129	31129	31129
17/10/2016	Shivamogga 	Rashi Idi	30866	20566	29521
17/10/2016	Shivamogga 	Gorabalu	19869	10989	17959
19/10/2016	Shivamogga 	Hasa	43909	27119	37709
19/10/2016	Shivamogga 	Bette	30899	24333	30572
19/10/2016	Shivamogga 	Api	30689	30669	30669
19/10/2016	Shivamogga 	Rashi Idi	30669	16589	29569
19/10/2016	Shivamogga 	Gorabalu	18599	14089	17519
21/10/2016	Shivamogga 	Hasa	41400	24109	37599
21/10/2016	Shivamogga 	Bette	30009	21109	27582
21/10/2016	Shivamogga 	Api	29699	29299	29299
21/10/2016	Shivamogga 	Rashi Idi	29163	17009	28553
21/10/2016	Shivamogga 	Gorabalu	17899	11599	16199
24/10/2016	Shivamogga 	Hasa	43401	26099	39000
24/10/2016	Shivamogga 	Bette	29309	25119	27119
24/10/2016	Shivamogga 	Api	30329	29669	29669
24/10/2016	Shivamogga 	Rashi Idi	28879	19129	27359
24/10/2016	Shivamogga 	Gorabalu	18109	8009	17699
26/10/2016	Shivamogga 	Gorabalu	18499	12099	17869
